acoustic_data,time_to_failure
3,12.54609981
4,5.6194972858
6,6.4430990744
2,7.5117964824
3,11.666399972
4,1.547195581
1,3.3010999083
7,8.8657996311
7,10.472396213
3,4.5337956635
14,2.6403989524
6,4.1885999321
6,8.9701956054
5,2.3886976638
5,3.2176981769
6,7.7665974442
-3,5.238697078
-3,1.2842987431
-5,5.7620981714
8,2.2446966038
5,1.6383974182
3,9.9457959494
12,6.7910986033
1,1.2539993605
5,8.5829970416
6,5.2844977251
9,1.8971975478
0,7.54609875
6,3.3207978492
4,1.0252962042
1,5.5477970748
3,8.8233959933
2,0.10109935227
10,3.585796989
5,7.7316973196
6,5.4350972067
7,14.287895591
-4,6.3655968777
6,10.760299515
0,7.9210976859
5,8.7531994231
-6,1.5688991493
5,7.6198965797
11,3.4962984547
8,11.416298537
5,1.8758997362
0,9.475599209
4,0.68739706647
2,3.5681996838
3,8.8434970145
3,10.238996433
2,3.7479985759
7,0.44519679053
6,1.0772995295
9,0.83059622512
2,7.0113994074
4,9.092397188
1,0.75239981713
3,5.1609966916
-5,1.619499908
4,4.5369985609
3,9.7824967195
7,2.914298086
4,4.6949990775
6,5.9753977032
6,6.358497862
4,4.8013965992
2,1.7787969749
11,0.4989989
1,0.42839615154
3,0.18459825599
-2,5.3265976687
9,11.477998123
1,4.5379965317
7,8.3924972946
-5,1.2203963515
6,10.117697301
6,1.6795966168
0,2.5047973817
5,7.4782982868
3,10.658796703
6,3.4937985758
8,5.9186984386
8,11.339599086
9,5.9455991994
4,1.7673965875
6,5.1188973525
6,4.7550982349
1,5.407196491
3,6.3318957375
6,3.0611988513
4,8.1470988652
3,3.5443976434
8,6.8072963864
2,1.8096996391
2,3.6718956081
5,1.2826978183
-6,3.7369996564
8,11.335495614
1,8.5238977358
5,4.4725968172
9,8.1331977859
5,4.1087959684
5,15.710596991
10,7.726297136
5,13.761399309
2,13.58569821
6,4.8216956963
4,6.3259996321
3,5.1460988226
0,6.4675988424
8,4.2055961774
7,9.4654975796
4,6.1542976171
4,0.98869599232
5,3.62249838
4,14.06659797
-14,6.3148991428
-1,4.4064983616
1,8.2137958569
3,4.4408979638
9,1.9365988597
0,3.6521987312
-3,2.2423969823
4,0.84349558542
9,1.1183977898
2,14.732695847
6,0.55669736952
6,8.8051960095
4,5.6673996981
3,0.26509699776
5,6.4039996248
4,5.1995998459
18,2.0457971285
6,15.387099086
7,0.056899721189
0,13.155997203
11,6.5886997671
4,2.9307999412
6,8.1753973452
7,7.8454962856
7,5.5196989886
3,5.8723979173
4,0.65489859343
6,6.341396588
6,3.3091991087
1,9.2228988699
11,12.390996681
4,6.8749989311
3,0.56729872703
5,4.7678994299
6,1.1390965565
6,1.0325971549
4,3.0345964423
5,2.7008981537
-1,6.1186982964
-1,9.2180994877
8,0.39109586015
4,8.1879974629
2,1.445097188
7,3.3002970728
-3,4.1241998578
6,4.8162997
4,11.885599424
5,3.8235997942
5,2.4714974094
9,2.7580991416
3,12.152497111
6,13.392095589
9,8.6120965908
2,2.0114962782
9,7.1651957118
8,0.8852973325
6,2.2881990698
1,2.3218981087
4,6.7435995503
-3,0.38349904799
3,1.538298245
1,14.030598666
13,7.4676994265
4,2.0461979966
2,6.2861981297
6,8.7465983605
5,9.3382958435
4,1.9211999949
7,4.0123974801
3,3.7831997513
-26,6.0099988379
4,4.3507979581
2,0.47839926881
6,0.75199933862
2,7.7806958756
6,8.4847976312
1,4.024698864
9,1.1502981594
5,12.337599764
0,10.542898031
6,6.8872995164
0,15.577595732
5,2.0945984857
11,2.6408995195
-2,3.0181960179
9,3.8744956127
7,13.657996475
0,0.29559619262
7,7.0589987881
5,0.17139843946
4,3.7038992418
-1,6.6011995629
4,10.027695605
16,1.5007977523
6,10.67159859
3,8.1135957976
4,1.4092999544
0,5.8807987244
4,3.5373980215
6,3.5186978211
7,12.057799477
3,4.8045998783
5,5.5641971495
1,7.3516955775
1,6.2207975128
10,5.3748975375
-6,1.4827979899
-2,4.1363972393
7,2.2950997841
6,8.7460957955
10,1.7000968363
6,14.933896375
5,2.2674979269
3,5.338196813
5,1.5981967547
1,3.0651964326
5,0.68059606407
2,1.4159981717
-10,10.424497638
8,9.2818967642
8,8.5349995185
8,1.1478999229
5,2.3057992392
7,6.0181993275
3,5.8393964884
2,1.9542996178
6,8.9487958314
5,5.9503973372
1,1.7200971051
0,1.2219996475
7,3.3276990371
11,10.335395552
10,3.376895634
9,3.1586955588
7,4.7486970304
-2,1.3179992229
4,2.9791967836
2,0.35369935683
-1,13.587897541
2,3.8864969679
1,11.145098235
5,8.2912989953
2,2.8342959156
5,4.2725986645
-2,6.7904963928
5,7.5863975144
12,8.0689994598
9,3.9152960927
6,6.7153957931
2,3.1213977746
3,10.63949806
7,5.010395589
1,9.5615958019
9,7.4559956829
5,5.0806966942
2,1.0336992141
10,5.3899977295
6,7.9384976374
3,7.0390995243
3,10.886298904
3,11.725796266
3,3.9310968781
0,0.8937999285
-3,5.7504970497
0,0.47849744966
5,6.6067959248
2,1.9002960048
7,9.0769962014
4,7.7209969423
6,3.4505999843
3,2.1380986847
6,5.8822996868
0,8.4312990019
4,2.4530972242
-2,8.1880985374
6,1.6300966023
-11,3.350595983
0,0.69539640355
10,4.5864984339
6,3.6829967875
2,4.6118970845
7,4.1417993813
4,6.2600959095
7,1.7088960958
6,7.903396731
2,4.8951959988
4,8.8684961354
12,10.975799772
8,2.2460977318
6,5.5391995756
6,1.3529968324
1,3.1989996858
4,5.653799719
-1,1.8110985422
2,3.3282963862
1,5.8510991328
3,9.3710982417
7,9.3435969512
-5,7.7027985882
2,8.3103961902
17,0.52989866367
13,10.534698871
25,4.8019992472
0,4.2714981967
6,10.96679951
5,9.9846996432
6,1.9418999711
6,11.309796407
5,8.3285976338
0,3.4058963242
5,0.92629716695
4,11.592996159
2,8.7414969437
-9,4.635397551
7,7.2159995173
1,11.543996362
0,2.6680980973
5,3.0941964049
4,11.263099573
5,0.54539741764
3,4.4149961008
-7,6.1589962046
3,8.5062993678
5,9.2276989039
3,8.799298062
-2,8.7083976222
10,11.191898631
3,2.4721968964
6,12.692995696
35,1.4152992572
-2,3.5137974189
4,13.402798909
8,6.9723998295
6,7.9363970656
4,3.8394987687
9,0.71459707774
5,6.4904960969
7,4.1763982451
4,8.4241994858
10,4.9891966421
6,10.026697377
5,0.49479700377
5,3.6484976864
1,4.3717989879
1,4.4773974169
9,5.091297543
7,4.772597629
-6,2.8612956172
5,14.997699857
10,1.301799697
11,0.6745998174
-16,5.1704998653
5,0.24649963181
9,8.596598421
5,6.345196355
5,4.7231985488
6,5.2929986876
5,7.3590965004
7,3.4840977335
6,14.265599472
2,3.9869988941
5,6.6244960466
5,4.8060959388
8,6.1498995272
3,8.0572984804
4,5.0624973085
8,9.96609856
0,9.3328971481
9,7.6145995801
6,10.237498785
4,7.3007987305
7,11.332299599
4,0.83849785096
10,2.058498098
11,8.9047982726
4,9.592098387
4,4.608898993
2,9.922399414
3,0.96359797477
2,7.7097961541
4,13.382498827
6,2.074998573
5,4.8822970794
5,4.0559963117
-2,9.4019972704
6,10.551698592
0,4.2016986054
9,0.38169642362
5,3.5804959231
4,10.903899891
13,1.6925983851
7,15.939296678
4,7.1143960417
13,4.6033973463
8,4.5192965694
-5,6.5009960125
6,7.8648965811
6,0.50949814531
3,8.3587965336
1,10.808896637
8,13.850598324
6,7.7905961236
6,4.5071982397
4,1.2699985358
17,1.0246967668
3,7.9172966821
6,4.8002994903
5,3.5960987976
5,5.9833978491
4,0.70349834973
5,5.3758969457
5,14.018698505
8,2.9916989655
6,5.1657958072
5,3.1693978369
3,10.354996237
5,1.8371954994
5,8.455199088
-7,11.140599945
9,6.5930994757
4,7.041098648
7,7.9091964234
-8,10.773499422
2,0.088396706263
0,7.2263992867
1,0.47029681787
7,3.3750960745
-7,3.1521956711
-31,1.0858990731
9,1.414899088
2,9.8532997264
7,1.4200967157
2,3.1914978732
8,3.0861965907
-5,2.3529966574
9,9.7180996226
4,10.735199254
7,10.780199522
1,12.582299531
6,9.7424955897
3,10.952399134
12,7.6789975654
11,0.44009724604
5,10.003397244
5,6.0081996314
-1,7.0091980254
1,1.8263998246
1,8.2337984013
9,2.8870968741
4,0.028296424339
8,7.7001966696
6,5.0295968093
0,6.7244996777
6,6.8357986084
9,1.6021970937
11,6.8199995082
6,8.3268955854
5,5.2716974748
6,10.358599751
8,10.73269695
5,7.702796793
1,4.1872960197
9,2.5259964327
3,10.370498964
4,9.0997967842
2,1.6704984514
4,5.0164973621
2,5.7307987677
4,5.7961992329
0,7.2409981944
3,6.6925968839
-6,5.0328995333
5,2.3391967652
9,6.5990991592
6,9.33509949
2,0.68639901193
-2,3.0094956314
2,8.4832995069
5,2.9509966269
2,4.5891980306
0,9.4339963431
0,5.4029988362
5,2.5788990429
7,4.4965988073
5,7.5022959084
7,11.739699455
5,10.580095766
8,0.90889662922
8,0.61939758413
4,9.4095975847
9,1.8930984695
6,6.8155970886
11,1.7922967289
0,6.9670985471
3,7.7609967513
3,8.5582998202
6,5.6953993608
3,3.6457997531
4,6.7697960289
-7,5.2791988845
4,7.7262958765
6,6.7419997759
16,5.9079963725
8,1.7265965389
3,10.802297043
6,7.2654980723
6,1.7100978227
6,11.446197039
0,12.680198745
26,5.0919957205
5,0.035897925964
15,2.1817980811
3,15.670098092
15,8.5951981186
2,1.6885974117
10,9.1211972188
3,7.9137992442
-10,4.7792977042
3,3.5393955214
-3,3.5345998319
-3,14.618797099
1,12.798398358
3,2.1126976635
2,9.5839972407
2,3.9946966937
4,3.7309975609
3,5.5749956171
5,10.972099279
7,3.745397
-3,5.605796972
3,13.227195689
7,4.9321968656
1,10.128896421
2,0.53219628393
2,2.8504959324
2,5.5854987827
6,10.562998538
-1,3.9569987152
5,7.7156970073
2,11.202297725
6,1.0406983321
6,6.6273973269
3,8.7784961088
5,6.3148984725
-2,6.7196962409
2,6.519596774
-6,0.66159828941
5,8.8062997331
6,0.11509963343
-3,0.63219722333
8,1.6285987855
4,2.6472970297
5,2.6585963714
8,11.790799667
6,7.9741971329
2,11.708896316
0,3.8767960685
7,10.006597264
2,6.6095999359
-22,3.9772960375
5,3.5468978334
6,3.9314990474
13,0.23889720655
15,2.7792977535
4,13.702797928
0,6.6111995835
5,6.5265969556
6,8.9294979304
9,1.805096418
7,1.6130987094
6,2.9591969944
-1,6.4313964683
3,13.249499517
3,0.84809894696
3,2.8287983811
11,8.2530966929
8,2.9902998015
8,10.081998892
6,2.5405977009
7,5.6428969962
7,3.4745977174
2,0.23739813366
10,0.45129982483
3,14.200798699
7,7.6751997664
-2,3.8385969162
6,2.6249977564
4,0.87839741434
4,9.9515994629
2,5.5951970607
5,1.8502972203
9,4.0310989395
3,6.7143989015
-2,12.568499048
7,1.0575969884
7,6.4316972741
3,13.975097769
5,3.8714983591
-3,5.5301961671
3,15.788199576
6,2.7110984503
1,11.402499777
-8,2.5127964491
0,8.135995641
6,7.0874964037
8,5.7242992126
1,4.6216961462
0,5.7632985868
8,0.45609857868
3,5.6126999729
4,4.5177979049
5,11.248797878
1,10.838497385
6,8.4997955663
7,0.24519694039
2,1.0817975973
11,3.8267974296
9,0.96979779923
8,2.1339973362
5,4.7422960017
10,11.94499972
8,3.3724968378
2,4.4236962108
0,6.6308990361
4,6.764497191
4,3.2430987409
57,1.798697024
12,3.9060956206
4,0.1500991354
3,7.8215967646
3,0.51869638463
1,0.61459829971
5,8.6658990997
-2,11.295998203
6,2.823497559
1,4.0884970186
0,9.6892957249
3,3.1381974252
2,5.6364972184
4,1.5173968559
9,0.73689774984
-3,10.162896408
3,3.420196158
9,3.0329963253
4,8.7821993413
99,0.32679810883
4,1.3114968785
12,10.453899669
3,5.8272962929
2,1.4817966911
3,4.8493994407
4,7.9543973457
5,2.5791967103
5,6.2833959226
5,14.586997603
4,6.665497804
6,6.7644990814
0,1.2475995903
6,8.6444979535
6,7.556597143
7,8.9126956516
3,1.0859982007
1,5.2285980072
2,4.3118970483
2,10.644895983
1,9.0711969325
5,8.915796795
4,5.8534987686
4,1.5885996275
21,5.7189957672
6,0.37609581729
0,4.749098223
5,2.7925980562
3,1.5300983489
3,2.0579990283
4,1.2701974565
7,7.6267986573
6,7.0479968438
5,11.934298268
6,5.087497112
5,7.724095879
2,3.3687993187
0,0.97479808133
3,0.42729850334
9,1.3991979925
6,5.2299972132
2,9.9713984691
5,3.4629975366
6,11.458699764
7,4.7394966244
8,4.4092995322
12,5.2896997785
-2,2.5903963486
8,3.1191999985
3,10.552299001
-10,2.0061991955
3,5.0258991731
7,8.3752988743
8,8.4396989371
3,7.0639991736
3,5.1206982923
1,4.9441966669
9,1.4998975568
0,1.9571992534
1,5.8526978762
6,5.8834994752
3,6.450397783
4,6.5574982316
9,2.0014967536
5,10.245898311
6,2.6856961255
2,11.675798107
7,5.4127961826
4,10.711799119
4,3.9162958613
2,2.5731998485
7,6.2620983572
6,4.3225965287
5,13.80929877
5,8.7391969919
6,4.2868967407
-3,7.9056999028
24,3.0090964731
2,5.0630982338
4,7.9237986609
10,4.127998146
6,4.1184997282
6,2.485497448
1,13.783797719
8,11.431196002
5,5.407296069
6,1.7975999849
14,9.3478970336
1,6.2398976731
2,8.3353991303
3,5.4338970018
6,1.5136990286
0,1.0129971507
-3,4.7662978483
-1,7.1422969591
5,5.3546980984
6,2.0200996275
10,1.7487970659
7,0.20169753325
6,8.954196399
3,5.3736999687
7,0.95499725484
6,10.035198865
7,7.8662992131
2,11.333899325
4,8.4002988535
3,3.0500992249
6,0.96529585702
9,8.2265998844
2,0.39009686434
1,1.3444955614
8,9.1977987555
6,6.1056992666
6,7.5018991811
3,8.7881977845
9,2.2803960429
9,6.4479961595
6,3.4022995247
5,10.353296527
5,13.044299789
3,1.2704990911
10,7.340098523
3,6.7005982275
8,9.0558976181
6,4.1283999821
6,10.494399479
4,5.1029982375
3,6.6985966456
7,7.526897121
9,0.028398041875
4,2.4019965467
7,10.028397128
17,1.0274981413
2,6.9468999018
6,12.50689777
6,7.3157993839
2,3.2547985394
6,0.49919684603
7,1.0629973976
7,6.1643985803
10,6.3520958611
8,2.4452994815
10,7.685296289
5,2.9447993667
5,8.9252976521
3,7.7543982851
25,0.80869739446
6,9.9297983859
2,11.154497975
4,7.8165998873
5,5.315897495
7,2.4133995618
1,3.0078995919
7,8.7237963011
3,2.7913993593
4,11.214696988
11,0.20919733734
3,5.6570963171
6,8.5181962665
9,8.2129963207
1,4.6476999952
5,14.978497352
6,8.6620982639
4,9.2158974769
-5,4.7183981777
4,8.4184970901
3,5.3488971881
15,5.5989998863
6,0.48999782601
18,2.2360982987
8,0.86939592416
4,7.2161965688
2,7.3523984002
12,6.2596983078
17,4.5490992878
8,2.7076955361
4,10.04389977
4,10.127696936
3,6.7000984912
6,2.8004956701
4,6.9710976558
6,4.6490957719
6,7.2506957396
11,2.2786959827
7,7.7629989459
2,2.7616966193
3,11.246596487
5,3.4236974827
-1,10.95129613
2,3.0713978014
3,0.5841990232
5,6.3457974807
4,5.2524995596
1,3.6054984236
4,9.4668956358
5,12.151499301
-1,6.1759971681
11,1.3439999458
0,9.7371959922
3,8.2540989318
3,7.0447996176
4,0.43159931624
-1,13.817697059
1,7.9401960546
14,1.7866975037
3,6.7207966643
5,9.8409972508
2,13.446497905
6,0.60799620533
5,2.4663961823
0,4.0394966335
10,2.4679960484
-1,3.3739998376
1,8.3844988248
2,1.7711972712
9,8.6247983999
10,10.943797346
5,7.0990975478
10,10.105398693
7,4.1883971216
4,4.2855958749
-2,2.4270962762
7,11.023196724
6,0.33359638815
1,7.0783973918
6,11.506597693
16,1.7385976165
-23,5.6631977391
16,3.5761990009
2,2.0838964738
3,8.8796962346
1,5.8045984859
4,7.2112957964
3,5.8385981504
1,11.456698848
-4,8.8552968535
4,9.370797353
6,13.580498114
5,9.8331974497
4,7.0176966696
2,7.3889986232
7,6.7712986855
7,12.783497546
9,9.4190986905
0,1.6453971813
8,2.3024982534
4,3.0234992117
4,4.506497401
11,4.3117960428
9,0.26859783223
8,0.049495620389
-2,7.5645988047
5,0.73529650276
-4,1.9307990968
-3,14.651897479
0,2.0344979383
8,6.2394958196
5,6.0817996647
2,1.8472974147
7,0.26519951892
4,9.9515979174
-1,2.7808992739
2,0.86779639134
4,2.690896951
8,10.61609689
5,0.17879993857
8,9.9941971133
2,3.8442968097
-2,6.5654976976
3,8.0105994422
8,3.9161962621
5,2.801295645
5,6.3425961541
1,4.9258966322
0,4.2012999124
6,6.2424997615
3,7.0100983239
6,5.8765970616
4,10.289499018
6,5.8418998907
3,4.8214989278
7,5.9360980543
-5,5.2078960942
7,10.695898725
0,9.4458998147
-12,4.0386957649
5,4.8966998072
7,2.5867965115
8,2.2898964598
1,15.157298169
3,1.0448980871
9,9.74459742
7,3.7091962322
1,1.0040983682
7,1.0107995085
5,4.3134970291
5,5.7833999699
6,2.8201999883
2,14.975298507
6,7.7916968119
0,3.7425963552
5,6.5803970953
8,9.7776998734
4,6.3404999689
-7,0.12139860596
5,7.7186966588
-1,7.3303970317
6,1.8585967791
3,6.861897188
9,5.3035980236
6,13.260197277
5,4.3263975137
5,6.1047964518
6,8.3849959479
2,6.0737996087
7,6.2526986276
-7,6.5708999662
4,5.488596312
3,8.0672963044
7,8.2805955435
1,6.7759990513
1,11.829198863
1,4.9502982032
3,5.4214970006
-11,8.3200988134
7,0.60719930467
4,3.7538979141
6,6.5654990753
4,14.002899557
6,5.8466994555
6,8.6408996718
-3,6.5330976896
4,8.5583986876
4,1.296598725
4,2.6203988042
11,14.41139967
-3,12.797398843
2,1.6532995907
9,9.0019959834
13,4.0655968273
5,1.3827993393
-13,5.3019996088
4,8.7125972922
4,0.39269888147
11,4.2791974787
2,2.9370977302
6,6.6143995747
-9,5.0865960641
-1,0.53899923511
6,7.0623955735
1,4.6257993844
4,10.148595716
4,0.19639695135
4,7.6368966566
4,5.8521956986
1,9.1297998008
-1,5.1381975731
3,10.736996334
6,6.4026955288
2,4.9145992091
2,0.45519934302
9,11.785497935
1,5.0182996893
5,0.037297676062
-2,6.329896362
3,5.9952972132
2,4.6728956131
6,5.8764958629
6,6.915595993
8,2.6319988005
1,1.9403979425
6,4.4410995217
3,1.0103992997
5,1.7009998294
7,9.0009975425
8,5.9595961771
5,14.648698007
2,12.10259706
5,4.7932980948
3,10.186297788
1,5.7674975301
2,6.0335961066
1,0.39099882553
2,7.8311957734
4,7.4006972119
4,4.0677994277
2,0.25689609313
5,10.881097213
2,2.2343966703
-1,0.00079803266408
11,2.6898976193
11,2.0221984288
5,5.9925972332
4,9.1763993659
4,5.8868991529
1,7.069299644
3,7.5522962872
2,8.7689985827
-7,0.99459788306
2,8.5400955973
1,10.303498631
8,5.2675977896
12,1.3535975588
7,2.8895998745
2,1.8796955244
2,6.2549962962
2,9.2335993231
9,5.6493963003
10,3.4820960084
4,1.280798245
-2,5.1529995586
3,5.8595964192
8,0.15299988092
-1,5.8381982001
3,4.9710990911
4,3.0957978098
13,1.5992996147
4,2.0620969004
12,1.6662968284
4,3.7724955709
3,0.66369700196
5,11.385299526
0,2.74309788
9,4.4752994508
16,1.4272957942
3,6.1769962507
5,0.71719832726
6,6.6531982015
7,7.7651957217
4,7.1560965375
-2,7.0894971122
8,2.554398652
4,1.0603962571
0,7.3246986258
8,9.1462994815
5,10.970499712
7,3.2137992152
4,3.169297625
4,2.633597463
2,10.389497069
6,5.7406990565
6,0.073198687423
2,0.33949957616
5,1.2580959185
9,7.7593959735
6,0.029799970468
3,2.688298303
6,5.0407969654
5,14.067798143
5,8.1614983438
7,9.6676981241
13,0.60939843636
2,11.363095597
9,2.6781972691
2,5.034896104
7,6.1194979169
6,6.8628996044
8,4.8002997994
3,5.1199963218
7,6.39779582
8,12.669596711
-23,2.3037994419
4,1.3793990037
10,6.7112997832
5,13.173899821
-1,6.9059981453
1,15.903097913
5,1.1658965664
5,14.364596498
7,0.88589663141
2,3.7935956993
6,9.9953976874
6,5.2366954961
4,0.6639994049
22,4.5938992658
-1,5.4099971602
9,5.9283981948
5,1.3267982996
3,3.9709980273
7,1.4588987721
2,4.2640968092
-2,0.025096401354
2,4.2788955149
2,5.6700970115
5,1.1933967839
9,9.5431966116
6,1.9954978619
9,6.5398998819
3,1.5700965294
8,6.6270998906
5,0.10689822163
5,8.0573988218
1,0.73709746312
4,15.774396863
4,6.3075973123
4,2.2583988489
6,11.287499511
11,1.1677956381
6,4.2316994464
4,10.37409653
3,7.3572962885
5,6.8080964045
4,5.0997956686
2,2.7342966185
4,2.1332964129
3,7.0164975451
8,3.4894961763
9,10.845098152
-17,6.5702987974
11,9.733995539
4,2.9328961965
2,13.202695774
10,5.1992966951
9,0.25689866079
1,1.6651962028
6,11.58659636
12,3.8587955544
5,6.6493982109
77,2.5551961176
6,6.5968963444
4,3.2236989483
7,6.5446962633
8,6.2334966027
6,6.6004960315
2,2.3760968834
3,7.4288983409
3,4.6284978316
7,8.8074974244
1,3.5043997172
9,11.413096436
7,0.67099905497
10,5.0725955189
1,6.3387984749
6,4.4187984303
4,1.1977971628
4,13.975298577
0,2.7536993259
8,6.3623989655
-21,7.6508973518
10,4.2290989809
4,7.2980993881
5,5.9138964213
-3,8.7839984614
2,6.215297057
6,1.6297973958
-1,0.95889827042
4,0.69699720727
3,5.4444969642
10,5.7207958976
6,0.48039611649
4,6.1419972616
4,4.9363962364
1,5.5167989387
5,10.935399353
3,9.6254993032
7,7.8392977317
1,4.092199083
6,9.9861992934
5,4.868899545
4,2.5913957041
-8,6.8980984442
15,1.6406994062
2,5.2313978292
0,10.102299838
3,6.6639983364
5,1.5982963279
6,6.5941972856
3,9.0472979141
3,4.5464962501
4,14.681696327
4,6.678296327
6,0.78529587866
3,10.891198147
2,13.769898387
5,9.0699990535
8,7.7475997645
7,4.2491971388
24,1.119399171
-4,1.4498960978
11,7.103998058
2,6.0537989534
3,6.0243990863
4,9.6197959373
2,8.6326965906
8,5.2897958199
3,5.1318956238
-1,11.077898425
5,4.842395933
2,5.32329718
7,6.8483974703
4,10.666097923
6,9.8579963279
4,4.3777971791
6,2.8989975111
6,10.342698323
7,10.397097545
4,1.2832984175
7,0.27079568283
3,7.3138996196
5,1.0715999183
3,0.027099089533
4,12.518499696
2,4.5054989644
3,7.291698606
5,2.3397999707
6,5.0460959196
7,3.8852957434
1,3.728697101
10,3.7603964455
8,0.21929663043
-14,1.3226958538
4,3.7655977425
7,8.7658956751
3,1.7698975517
8,12.025998942
10,2.3674958314
2,3.0696978649
5,6.9656979535
5,4.4454967723
0,4.5630968488
4,12.037599478
2,5.9126992326
6,7.5417987578
4,12.510997926
4,2.7419988084
4,2.1562976052
8,6.9409964223
39,2.787797565
-6,2.0957999742
5,3.3906970614
6,8.0733968077
6,5.7323992127
4,11.323698624
9,7.9774957334
6,4.9129960128
11,12.584499938
7,4.8071968427
-5,7.9607997305
2,5.6898960183
4,7.247995622
4,7.6681955802
2,3.9320964524
9,4.32519584
10,9.8671991481
3,2.1902960734
6,6.6222996909
5,4.190598927
6,0.13989744969
6,5.0800980856
6,5.1636973058
11,1.4555957137
5,10.619298371
2,3.1694984489
6,10.170395735
-5,4.2853982491
4,11.03419841
7,2.9239961145
9,3.8241995695
6,3.003796571
1,6.5134992251
-1,1.4162996836
0,11.298196913
1,3.7767955971
5,1.0988997005
7,11.464198805
8,5.3598968624
-1,9.3690976389
6,8.7092988093
5,3.6733999101
7,2.4504977898
7,9.8882972385
10,1.5691993718
3,2.870797774
9,3.1392960164
2,2.277096681
4,1.9137997773
3,5.0406970196
3,1.7184995828
9,7.9379982813
1,14.954098532
7,7.7800977721
-8,6.8399964216
7,9.576497123
1,5.23439996
5,15.74669731
-2,5.1126994958
2,7.7103996897
2,1.9195962542
3,3.4275981083
4,0.57249953106
1,7.5730996891
2,9.8948971637
4,4.9083988205
2,0.78319881236
1,1.7886982089
4,7.2857997003
2,5.7285984549
5,8.1566968324
-23,6.7017987323
-5,6.1565000029
6,2.1291995817
5,3.9278990385
8,6.7308968738
7,5.4508981942
11,12.155699068
8,6.9000957988
1,2.2767973665
7,4.1352991636
5,2.0647988237
3,2.9909964023
5,11.493997178
7,0.52299770611
0,2.9483999399
7,10.7949985
5,2.3203998646
6,0.14849708115
8,10.106598964
5,6.8006977981
7,7.8339972213
1,9.4606959838
7,1.0540964575
4,6.0924967316
5,3.7473964558
8,6.632999336
6,5.9598965793
9,1.8524962905
6,7.6458974878
5,6.3426986862
2,0.95699632083
-3,5.9306984811
6,2.5312991136
4,7.4666977553
6,6.1963983231
4,6.3823995266
9,3.6313993292
9,4.6032994987
6,6.4814982392
9,9.2649965961
7,1.3849997146
26,8.4327982502
5,3.0499966302
1,6.7425964082
6,5.9340984794
2,7.6113984299
-4,0.20819682087
8,8.4395996042
11,6.6621991577
15,5.542899444
8,3.1200999904
4,5.4657992718
3,3.8135976236
5,5.7684963234
-6,3.7436997949
5,6.9980961342
5,12.332296936
0,4.1705999467
12,4.3887980309
3,4.3884963277
3,6.6493983055
7,3.2682989072
5,1.7808962753
5,10.764497135
14,0.70079598874
5,2.0918968031
3,6.5196958118
1,0.8862999725
3,10.659696861
6,4.0154980686
5,5.0440965301
5,7.1798972585
6,4.7289978018
2,4.4160986253
8,3.6535993762
-3,6.7770970776
-1,2.5125999464
5,3.1434998125
11,2.5519964938
9,7.806096815
9,5.4225978619
6,4.3863983801
7,9.526097187
6,0.79389855866
8,2.6338979029
8,7.7357972881
11,6.0324979939
6,2.8605967611
7,5.3480970952
2,2.4977957214
5,1.7275959816
0,15.017897152
8,2.6638982381
6,0.025099773839
2,3.5675998451
2,1.481696982
5,5.3158980801
3,9.2274975091
1,1.714697651
3,0.25159749369
1,4.871097539
128,1.696599862
17,11.259898157
7,6.6978984954
8,1.8119990135
8,3.2637966893
10,6.3350977648
41,7.965799711
3,11.122498949
6,12.848295761
4,7.2613995383
5,13.00699557
2,5.2716987496
3,9.8307966456
9,6.3738984188
9,7.0134983301
-7,3.0840968583
-2,0.67899584943
2,3.1250999007
6,0.39479646367
7,8.7397967085
-1,9.8437975465
-2,8.0023974902
1,0.16789635432
2,8.0729981207
8,5.0722998522
4,1.8444997914
10,1.5099979911
5,2.1253968203
5,3.327295636
6,0.0010989956954
4,9.5021997619
6,11.1833996
3,3.0434959446
4,8.373095528
1,3.1027994881
3,1.7511961818
5,10.72889896
6,5.1906994338
8,7.8751989072
3,9.1451998687
5,0.43409636907
4,5.7250999401
3,3.9405955247
8,7.9837961262
14,8.0514961408
4,11.584497444
-1,8.9845973541
3,2.6743962651
4,1.1529960135
-12,8.1349962639
31,0.42889782276
18,1.2062974508
4,0.92519567111
2,6.1922956615
1,10.257597452
7,0.090197392723
10,2.3216997659
1,7.2895979998
10,3.3907970541
5,10.802396215
7,13.550595938
6,7.6277979718
6,2.3777962511
2,3.3723998959
8,8.4006983198
8,0.5777962413
2,10.519796975
5,9.0408967668
6,3.5528968613
4,14.083797285
7,5.6595955435
4,3.6575965045
4,6.4292966812
-1,0.43159721137
9,3.0799971725
7,4.266697264
2,5.5310996167
2,6.5600964795
4,9.8388982639
5,7.2203986874
5,11.053999092
11,3.2522968997
5,1.9210971044
18,6.7266983669
7,2.6950979993
4,12.553598231
4,1.4400987873
2,7.2776962479
5,3.0585998563
6,6.0053998995
4,12.249296316
2,3.9095986572
2,1.2423984885
4,7.3415970817
4,0.58999851115
8,1.3510962555
7,9.17179897
5,13.46669591
4,9.9446997367
3,0.800196139
5,8.1443999721
9,10.884799472
9,0.69169675206
-27,7.151198408
7,0.89799748997
4,1.1817984562
2,9.880496737
2,2.806996923
-2,5.9281962588
4,1.4869991127
3,3.917297489
1,2.1890962713
8,7.4085986593
5,8.624397966
4,10.781597375
1,5.0484958892
